Date,TimeOfCall,Age,Gender,Race,Language,City,Reason for Dispatch
5/23/2023,1:16:00,Not Given,Chose not to disclose,N/A,English,Eugene,Public Assist
5/23/2023,1:19:00,24,Female,White,English,Eugene,Public Assist
5/23/2023,3:17:00,48,Male,White,English,Eugene,Transport
5/24/2023,17:22:27,24,Male,White,English,Eugene,Suicidal Subject
5/24/2023,18:19:03,27,Male,White,English,Eugene,Check Welfare
5/24/2023,18:32:55,Not Given,Chose not to disclose,N/A,English,Eugene,Public Assist
5/24/2023,18:41:48,Not Given,Male,N/A,English,Eugene,Check Welfare
5/24/2023,18:45:55,22,Male,White,English,Eugene,Check Welfare
5/24/2023,20:29:56,63,Female,White,English,Eugene,Public Assist
5/24/2023,22:00:15,60,Female,White,English,Eugene,Check Welfare
5/24/2023,18:33:49,14,Female,White,English,Springfield,Police Assist
5/24/2023,20:35:00,15,Female,N/A,English,Springfield,Public Assist
5/24/2023,18:39:33,61,Male,White,English,Springfield,Check Welfare
5/24/2023,20:18:51,Not Given,Male,N/A,English,Springfield,Check Welfare
5/24/2023,22:39:33,13,Female,White,English,Springfield,Public Assist
5/24/2023,23:33:41,Not Given,Chose not to disclose,N/A,English,Springfield,Check Welfare
5/24/2023,20:28:30,Not Given,Chose not to disclose,N/A,English,Springfield,Public Assist
5/24/2023,23:49:36,55,Female,N/A,English,Springfield,Public Assist
5/25/2023,0:06:14,70,Male,N/A,English,Springfield,Check Welfare
5/25/2023,1:06:11,Not Given,Male,N/A,English,Springfield,Check Welfare
5/25/2023,1:34:25,Not Given,Female,White,English,Springfield,Check Welfare
5/25/2023,4:55:08,28,Female,N/A,English,Springfield,Public Assist
5/25/2023,5:15:24,Not Given,Female,White,English,Eugene,Check Welfare
5/25/2023,5:39:25,48,Male,White,English,Eugene,Check Welfare
5/25/2023,5:15:24,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/25/2023,5:15:24,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/25/2023,5:15:24,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/25/2023,6:17:52,64,Male,White,English,Eugene,Public Assist
5/25/2023,7:02:25,45,Male,N/A,English,Eugene,Check Welfare
5/25/2023,7:13:55,23,Male,White,English,Eugene,Check Welfare
5/25/2023,5:39:38,48,Male,White,English,Eugene,Check Welfare
5/25/2023,5:17:21,Not Given,Female,White,English,Eugene,Check Welfare
5/25/2023,8:53:45,Not Given,Male,White,English,Eugene,Check Welfare
5/25/2023,9:45:26,18,Male,N/A,English,Eugene,Check Welfare
5/25/2023,10:12:44,Not Given,Female,Two or More Unspecified Race,English,Eugene,Check Welfare
5/25/2023,10:55:37,Not Given,Male,White,English,Eugene,Check Welfare
5/25/2023,12:01:04,69,Female,White,English,Eugene,Check Welfare
5/25/2023,13:54:02,38,Female,White,English,Eugene,Check Welfare
5/25/2023,14:25:33,72,Female,White,English,Eugene,Check Welfare
5/25/2023,16:07:50,71,Male,White,English,Eugene,Check Welfare
5/25/2023,13:11:10,24,Female,White,English,Eugene,Check Welfare
5/25/2023,7:39:00,42,Male,White,English,Springfield,Check Welfare
5/25/2023,8:54:00,42,Female,Two or More Unspecified Race,English,Springfield,Public Assist
5/25/2023,10:40:00,30,Male,White,English,Springfield,Public Assist
5/25/2023,12:20:00,66,Male,White,English,Springfield,Public Assist
5/25/2023,13:12:54,42,Female,White,English,Springfield,Check Welfare
5/25/2023,14:02:00,77,Male,White,English,Springfield,Public Assist
5/25/2023,15:10:00,42,Male,White,English,Springfield,Check Welfare
5/25/2023,11:38:04,Not Given,Male,White,English,Eugene,Check Welfare
5/25/2023,11:56:21,Not Given,Male,N/A,English,Eugene,Check Welfare
5/25/2023,12:25:33,Not Given,Male,White,English,Eugene,Check Welfare
5/25/2023,12:35:17,Not Given,Male,White,English,Eugene,Check Welfare
5/25/2023,13:55:24,33,Male,White,English,Eugene,Public Assist
5/25/2023,15:41:03,79,Female,White,English,Eugene,Check Welfare
5/25/2023,17:29:28,49,Male,White,English,Eugene,Transport
5/25/2023,18:07:15,21,Male,White,English,Eugene,Check Welfare
5/25/2023,18:25:12,Not Given,Male,N/A,English,Eugene,Check Welfare
5/25/2023,20:11:31,55,Male,White,English,Eugene,Transport
5/25/2023,21:09:20,26,Male,N/A,English,Eugene,Suicidal Subject
5/25/2023,22:06:58,Not Given,Female,N/A,English,Eugene,Transport
5/25/2023,22:23:04,Not Given,Male,N/A,English,Eugene,Check Welfare
5/25/2023,22:28:39,34,Female,White,English,Eugene,Transport
5/25/2023,23:30:54,47,Female,Two or More Unspecified Race,English,Eugene,Public Assist
5/26/2023,0:11:25,71,Male,Black or African American,English,Eugene,Public Assist
5/26/2023,0:41:41,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,0:43:18,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,0:46:19,22,Male,Two or More Unspecified Race,English,Eugene,Public Assist
5/26/2023,1:07:36,Not Given,Chose not to disclose,N/A,English,Eugene,Public Assist
5/26/2023,1:28:16,34,Male,White,English,Eugene,Public Assist
5/26/2023,1:45:25,15,Male,N/A,English,Eugene,Check Welfare
5/26/2023,2:33:11,30,Female,N/A,English,Eugene,Check Welfare
5/26/2023,3:39:09,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,3:44:46,19,Female,White,English,Eugene,Public Assist
5/25/2023,18:07:19,39,Non-Binary/ Gender Queer,White,English,Springfield,Public Assist
5/25/2023,20:59:17,25,Male,Black or African American,English,Springfield,Public Assist
5/25/2023,21:36:56,52,Female,White,English,Springfield,Public Assist
5/25/2023,23:44:54,90,Male,N/A,English,Springfield,Public Assist
5/26/2023,0:02:36,30,Male,White,English,Springfield,Public Assist
5/26/2023,1:43:30,Not Given,Male,N/A,English,Springfield,Public Assist
5/26/2023,2:08:47,43,Male,White,English,Springfield,Public Assist
5/26/2023,3:48:37,23,Male,Two or More Unspecified Race,English,Springfield,Public Assist
5/26/2023,4:16:29,35,Male,White,English,Springfield,Public Assist
5/26/2023,7:10:00,Not Given,Female,Native Hawaiian or Other Pac Island,English,Springfield,Public Assist
5/26/2023,8:44:00,50,Female,White,English,Springfield,Check Welfare
5/26/2023,9:40:00,Not Given,Female,White,English,Springfield,Check Welfare
5/26/2023,10:19:00,Not Given,Chose not to disclose,N/A,English,Springfield,Public Assist
5/26/2023,5:18:49,Not Given,Male,N/A,English,Eugene,Public Assist
5/26/2023,6:46:10,Not Given,Male,White,English,Eugene,Check Welfare
5/26/2023,7:10:25,Not Given,Male,White,English,Eugene,Check Welfare
5/26/2023,8:22:36,Not Given,Male,N/A,English,Eugene,Check Welfare
5/26/2023,9:14:45,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,9:24:28,Not Given,Female,White,English,Eugene,Check Welfare
5/26/2023,9:32:54,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,9:12:27,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,11:39:38,42,Male,White,English,Springfield,Check Welfare
5/26/2023,12:17:17,76,Female,White,English,Springfield,Check Welfare
5/26/2023,12:22:38,Not Given,Chose not to disclose,N/A,English,Springfield,Check Welfare
5/26/2023,12:52:13,Not Given,Male,White,English,Springfield,Check Welfare
5/26/2023,13:16:16,Not Given,Male,N/A,English,Springfield,Check Welfare
5/26/2023,15:01:51,72,Female,Asian,English,Springfield,Check Welfare
5/26/2023,16:15:07,Not Given,Chose not to disclose,White,English,Springfield,Check Welfare
5/26/2023,11:26:43,Not Given,Chose not to disclose,White,English,Eugene,Check Welfare
5/26/2023,11:56:07,21,Female,Two or More Unspecified Race,English,Eugene,Check Welfare
5/26/2023,13:49:27,Not Given,Chose not to disclose,White,English,Eugene,Check Welfare
5/26/2023,14:13:35,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,14:31:01,Not Given,Female,N/A,English,Eugene,Check Welfare
5/26/2023,15:00:14,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,15:05:20,Not Given,Male,White,English,Eugene,Check Welfare
5/26/2023,11:26:43,Not Given,Chose not to disclose,N/A,English,Eugene,Information Not Available
5/26/2023,11:26:43,Not Given,Chose not to disclose,N/A,English,Eugene,Information Not Available
5/26/2023,15:37:22,Not Given,Female,White,English,Eugene,Check Welfare
5/26/2023,16:00:00,68,Female,N/A,English,Eugene,Public Assist
5/26/2023,15:21:26,Not Given,Chose not to disclose,N/A,English,Eugene,Information Not Available
5/26/2023,15:21:26,Not Given,Chose not to disclose,N/A,English,Eugene,Information Not Available
5/26/2023,15:21:26,Not Given,Chose not to disclose,N/A,English,Eugene,Information Not Available
5/26/2023,17:49:10,Not Given,Female,White,English,Springfield,Check Welfare
5/26/2023,19:01:56,75,Male,White,English,Springfield,Check Welfare
5/26/2023,20:30:53,Not Given,Chose not to disclose,N/A,English,Springfield,Check Welfare
5/26/2023,21:03:40,13,Male,White,English,Springfield,Check Welfare
5/26/2023,21:55:37,Not Given,Chose not to disclose,N/A,English,Springfield,Check Welfare
5/26/2023,22:05:12,29,Female,White,English,Springfield,Check Welfare
5/26/2023,23:06:44,Not Given,Chose not to disclose,N/A,English,Springfield,Check Welfare
5/26/2023,23:19:23,60,Female,White,English,Springfield,Check Welfare
5/26/2023,23:42:32,23,Male,White,English,Springfield,Check Welfare
5/26/2023,17:43:00,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,17:46:00,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,17:52:00,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,18:10:00,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,18:26:00,60,Male,Black or African American,English,Eugene,Public Assist
5/26/2023,19:02:00,Not Given,Chose not to disclose,N/A,English,Eugene,Police Assist
5/26/2023,19:45:00,50,Female,N/A,English,Eugene,Check Welfare
5/26/2023,20:01:00,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,20:08:00,71,Female,N/A,English,Eugene,Public Assist
5/26/2023,20:28:00,24,Male,N/A,English,Eugene,Public Assist
5/26/2023,21:22:00,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,21:34:00,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,21:49:00,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,22:16:00,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,22:46:00,Not Given,Chose not to disclose,N/A,English,Eugene,Public Assist
5/26/2023,22:59:00,Not Given,Chose not to disclose,N/A,English,Eugene,Public Assist
5/26/2023,23:02:00,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/26/2023,23:12:00,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/27/2023,0:23:00,46,Female,White,English,Eugene,Public Assist
5/27/2023,2:17:00,21,Male,Two or More Unspecified Race,English,Eugene,Transport
5/27/2023,2:53:00,Not Given,Chose not to disclose,N/A,English,Eugene,Public Assist
5/27/2023,3:20:00,Not Given,Chose not to disclose,N/A,English,Eugene,EMS Assist
5/27/2023,3:31:00,11,Male,White,English,Eugene,Check Welfare
5/27/2023,4:50:00,Not Given,Chose not to disclose,N/A,English,Eugene,Transport
5/26/2023,17:30:00,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/27/2023,12:38:24,70,Male,N/A,English,Eugene,Check Welfare
5/27/2023,12:57:36,62,Male,Black or African American,English,Eugene,Public Assist
5/27/2023,13:39:32,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/27/2023,13:47:14,34,Male,White,English,Eugene,Police Assist
5/27/2023,14:25:05,42,Female,Two or More Unspecified Race,English,Eugene,Public Assist
5/27/2023,14:47:40,37,Male,N/A,English,Eugene,Public Assist
5/27/2023,15:15:23,47,Female,White,English,Eugene,Check Welfare
5/27/2023,17:08:02,Not Given,Male,N/A,English,Springfield,Check Welfare
5/27/2023,17:45:48,78,Female,White,English,Springfield,Check Welfare
5/27/2023,19:25:40,72,Female,White,English,Springfield,Public Assist
5/27/2023,20:11:06,Not Given,Female,N/A,English,Springfield,Check Welfare
5/27/2023,20:40:44,Not Given,Male,N/A,English,Springfield,Check Welfare
5/27/2023,21:16:23,15,Female,Other Single Race,English,Springfield,Public Assist
5/27/2023,22:31:39,34,Female,White,English,Springfield,Suicidal Subject
5/27/2023,23:44:31,55,Male,White,English,Springfield,Check Welfare
5/28/2023,4:19:27,47,Female,White,English,Springfield,Public Assist
5/28/2023,5:22:33,72,Female,White,English,Eugene,Police Assist
5/28/2023,7:45:42,14,Female,N/A,English,Eugene,Suicidal Subject
5/28/2023,7:10:31,32,Chose not to disclose,White,English,Eugene,Police Assist
5/28/2023,9:25:00,Not Given,Chose not to disclose,N/A,English,Springfield,Check Welfare
5/28/2023,9:59:00,Not Given,Male,White,English,Springfield,Check Welfare
5/28/2023,11:45:00,47,Female,N/A,English,Springfield,Public Assist
5/28/2023,16:05:00,61,Female,White,English,Springfield,Check Welfare
5/28/2023,8:00:00,54,Male,White,English,Eugene,Check Welfare
5/28/2023,8:50:52,13,Non-Binary/ Gender Queer,White,English,Eugene,Suicidal Subject
5/28/2023,9:36:36,52,Female,White,English,Eugene,Counseling
5/28/2023,10:10:56,24,Female,White,English,Eugene,Public Assist
5/28/2023,11:00:44,22,Female,White,English,Eugene,Public Assist
5/28/2023,12:49:41,70,Male,N/A,English,Eugene,Check Welfare
5/28/2023,14:12:03,Not Given,Female,White,English,Eugene,Counseling
5/28/2023,15:03:08,15,Male,White,English,Eugene,Police Assist
5/28/2023,15:52:04,40,Male,White,English,Eugene,Check Welfare
5/27/2023,17:04:00,68,Female,White,English,Eugene,Transport
5/27/2023,17:46:00,Not Given,Male,N/A,English,Eugene,Check Welfare
5/27/2023,18:28:00,32,Female,Other Single Race,English,Eugene,Police Assist
5/27/2023,20:24:00,47,Male,N/A,English,Eugene,EMS Assist
5/27/2023,21:22:00,48,Male,White,English,Eugene,Public Assist
5/27/2023,22:05:00,58,Female,White,English,Eugene,Check Welfare
5/27/2023,22:52:00,43,Female,White,English,Eugene,Public Assist
5/27/2023,23:47:00,37,Male,Other Single Race,English,Eugene,Check Welfare
5/28/2023,1:10:00,Not Given,Chose not to disclose,N/A,English,Eugene,Suicidal Subject
5/28/2023,2:32:00,59,Male,White,English,Eugene,Public Assist
5/28/2023,3:03:00,62,Male,White,English,Eugene,Check Welfare
5/28/2023,4:07:00,Not Given,Female,White,English,Eugene,Public Assist
5/28/2023,18:31:00,Not Given,Chose not to disclose,N/A,English,Eugene,Public Assist
5/28/2023,17:11:54,34,Male,White,English,Eugene,Suicidal Subject
5/28/2023,17:20:00,Not Given,Female,Black or African American,English,Eugene,Fire Assist
5/28/2023,17:36:59,19,Male,White,English,Eugene,Check Welfare
5/28/2023,18:11:36,46,Male,N/A,English,Eugene,Public Assist
5/28/2023,18:18:52,65,Male,White,English,Eugene,Public Assist
5/28/2023,19:22:55,38,Female,White,English,Eugene,Public Assist
5/28/2023,19:29:42,Not Given,Male,White,English,Eugene,Check Welfare
5/28/2023,20:42:44,Not Given,Male,White,English,Eugene,Check Welfare
5/28/2023,21:02:22,20,Female,White,English,Eugene,Check Welfare
5/28/2023,21:50:12,Not Given,Female,N/A,English,Eugene,Public Assist
5/28/2023,22:28:19,Not Given,Female,White,English,Eugene,Fire Assist
5/28/2023,22:35:50,21,Male,White,English,Eugene,Public Assist
5/28/2023,22:41:39,50,Female,N/A,English,Eugene,Public Assist
5/28/2023,23:19:49,60,Female,White,English,Eugene,Check Welfare
5/28/2023,23:37:37,48,Male,Other Single Race,English,Eugene,Public Assist
5/28/2023,23:47:14,Not Given,Female,White,English,Eugene,Public Assist
5/29/2023,1:14:32,43,Male,N/A,English,Eugene,Public Assist
5/29/2023,1:26:43,Not Given,Male,Other Single Race,English,Eugene,Transport
5/29/2023,1:38:21,Not Given,Female,Black or African American,English,Eugene,Check Welfare
5/29/2023,1:54:39,Not Given,Male,White,English,Eugene,Police Assist
5/28/2023,19:21:00,13,Male,White,English,Springfield,Police Assist
5/28/2023,19:45:00,52,Female,White,English,Eugene,Check Welfare
5/28/2023,21:41:00,50,Female,White,English,Springfield,Public Assist
5/28/2023,22:03:00,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/28/2023,23:25:00,19,Male,White,English,Springfield,Public Assist
5/29/2023,1:19:00,Not Given,Chose not to disclose,N/A,English,Eugene,Public Assist
5/29/2023,3:11:00,Not Given,Chose not to disclose,N/A,English,Springfield,Information Not Available
5/29/2023,5:30:16,59,Female,White,English,Eugene,Fire Assist
5/29/2023,7:52:19,Not Given,Chose not to disclose,N/A,English,Eugene,Information Not Available
5/29/2023,8:33:49,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/29/2023,8:52:06,59,Male,White,English,Eugene,Check Welfare
5/29/2023,9:11:16,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/29/2023,9:17:56,56,Male,White,English,Eugene,Check Welfare
5/29/2023,11:04:45,38,Male,White,English,Eugene,Check Welfare
5/29/2023,12:36:20,Not Given,Female,White,English,Eugene,Check Welfare
5/29/2023,12:58:24,38,Male,White,English,Eugene,Public Assist
5/29/2023,14:24:26,Not Given,Female,N/A,English,Eugene,Check Welfare
5/29/2023,14:35:36,Not Given,Chose not to disclose,N/A,English,Eugene,Check Welfare
5/29/2023,15:16:12,72,Female,White,English,Eugene,Public Assist
5/29/2023,11:17:49,23,Female,White,English,Springfield,Police Assist
5/29/2023,11:09:00,26,Female,Black or African American,English,Springfield,Check Welfare
5/29/2023,13:48:49,Not Given,Female,White,English,Springfield,Check Welfare
5/29/2023,3:14:00,45,Male,White,English,Springfield,Check Welfare
5/29/2023,17:18:55,33,Male,White,English,Eugene,Public Assist
5/29/2023,17:45:35,Not Given,Female,White,English,Eugene,Check Welfare
5/29/2023,18:08:54,Not Given,Chose not to disclose,N/A,Eugene,Eugene,Check Welfare
5/29/2023,18:31:04,Not Given,Chose not to disclose,N/A,English,Eugene,Public Assist
5/29/2023,18:46:36,52,Female,White,English,Eugene,Public Assist
5/29/2023,19:05:56,35,Female,White,English,Eugene,Transport
5/29/2023,19:43:01,31,Female,White,English,Eugene,Police Assist
5/29/2023,20:57:16,Not Given,Male,White,English,Eugene,Public Assist
5/29/2023,21:52:15,37,Male,White,English,Eugene,Check Welfare
5/29/2023,22:05:42,32,Female,White,English,Eugene,Check Welfare
